Column1,column ID,ID,Age,Customer_type,Gross_income,Net_income,Valid,SEX,Type_of_industry,Marital_Status,Months_in_city,Months_in_current_job,Org_Type,Debt_ratio,Target,ENQ_1,ENQ_2,ENQ_3,ENQ_4,ENQ_5,ENQ_6,ENQ_7,ENQ_8,ACCOUNT_9,ACCOUNT_10,ACCOUNT_11,ACCOUNT_12,ACCOUNT_13,ACCOUNT_14,ACCOUNT_15,ACCOUNT_16,ACCOUNT_17,ACCOUNT_18,ACCOUNT_19,ACCOUNT_20,ACCOUNT_21,bank_balance
2099,2962,2914,32,SELF EMPLOYED,37566.67,37566.67,1,MALE,OTHERS,MARRIED,240,0,PROPRIETORSHIP,0.46,0,17,17,2,2,4,2,9,4,0,0,178,3,0,2,1,0,1,32264,0,32264,178,20238
2100,2963,289,26,SALARIED,264000,40000,1,MALE,OTHERS,MARRIED,240,0,INDIVIDUAL,0.52,0,179,0,0,0,1,0,1,0,0,0,177,1,0,0,1,0,0,49894,49894,0,177,36596
2101,2965,247,35,SELF EMPLOYED,40651.67,40651.67,1,MALE,OTHERS,MARRIED,240,214,INDIVIDUAL,0.5,0,201,0,0,0,1,0,2,0,0,0,176,2,0,2,1,0,1,7664,0,7664,176,57627
2102,2966,2332,33,SELF EMPLOYED,51444.67,51444.67,1,MALE,OTHERS,MARRIED,360,22,PROPRIETORSHIP,0.87,0,42,42,4,2,6,3,20,10,0,0,21,4,0,2,2,0,2,11052,0,12530,176,27784
2103,2967,3220,35,SALARIED,31645,31645,1,MALE,OTHERS,MARRIED,408,24,INDIVIDUAL,0.55,0,838,0,0,0,0,0,11,0,0,0,176,5,0,4,1,0,1,198334,0,198334,176,14607
2104,2968,458,29,SALARIED,20000,18705,1,MALE,OTHERS,SINGLE,324,0,INDIVIDUAL,0.35,0,27,27,3,1,9,1,9,1,0,0,106,3,0,3,2,0,2,114554,0,114554,175,8251
2105,2969,596,40,SELF EMPLOYED,111733.92,111733.92,1,MALE,CONSTRUCTION,MARRIED,120,168,INDIVIDUAL,0.53,0,0,0,0,0,0,0,0,0,0,0,140,5,0,1,2,0,1,178080,75344,102736,175,18460
2106,2970,966,35,SELF EMPLOYED,83333.33,83333.33,1,MALE,OTHERS,MARRIED,240,21,INDIVIDUAL,0.1,0,6,45,2,1,5,3,7,4,0,0,48,6,1,1,2,1,0,756068,756068,0,175,66293
2107,2971,1536,33,SELF EMPLOYED,31336.58,31336.58,1,MALE,HOSPITALS AND NURSING HOMES,MARRIED,72,51,PROPRIETORSHIP,0.52,0,493,604,0,0,0,0,8,2,3,4,175,11,0,0,1,0,0,152398,152398,0,175,9567
2108,2972,2950,27,SELF EMPLOYED,33333.33,33333.33,1,MALE,OTHERS,SINGLE,324,55,PROPRIETORSHIP,0.79,0,72,0,1,0,3,0,3,0,0,0,175,1,0,1,1,0,1,7328,0,7328,175,52130
2109,2974,356,25,SALARIED,20000,20000,1,MALE,OTHERS,SINGLE,120,60,INDIVIDUAL,0.49,0,49,49,1,1,2,1,2,1,0,0,174,1,0,0,1,0,0,35356,35356,0,174,14313
2110,2975,1824,25,SELF EMPLOYED,107575.67,107575.67,1,MALE,OTHERS,SINGLE,48,48,INDIVIDUAL,0.2,0,73,73,2,2,3,2,3,2,0,0,73,3,1,0,2,1,0,2236559,2236559,0,174,244043
2111,2978,3420,40,SELF EMPLOYED,31779.42,31779.42,1,MALE,OTHERS,MARRIED,24,51,PROPRIETORSHIP,0.36,0,49,49,1,1,1,1,2,1,0,0,139,4,0,3,2,0,2,121146,0,121146,174,170096.472
2112,2979,788,25,SALARIED,21000,20000,1,MALE,OTHERS,MARRIED,0,24,INDIVIDUAL,0.82,0,7,70,2,1,3,1,3,1,0,0,173,1,0,1,1,0,1,1979,0,1979,173,70631
2113,2980,1281,37,SALARIED,30650,30650,1,MALE,OTHERS,MARRIED,120,36,INDIVIDUAL,0.41,0,6,6,1,1,4,4,9,4,0,0,173,4,1,1,1,1,0,1467507,1467507,0,173,24255
2114,2981,1749,45,SELF EMPLOYED,36836.08,36836.08,1,MALE,OTHERS,MARRIED,120,94,INDIVIDUAL,0.58,0,165,0,0,0,3,0,4,0,0,0,154,2,0,0,2,0,0,760935,760935,0,173,103820
2115,2982,207,25,SALARIED,22000,20000,1,MALE,OTHERS,SINGLE,300,60,INDIVIDUAL,0.64,0,102,0,0,0,2,0,2,0,0,0,100,2,0,1,2,0,1,44605,35857,8748,172,17191
2116,2984,1754,38,SELF EMPLOYED,31011.92,31011.92,1,MALE,OTHERS,MARRIED,0,201,INDIVIDUAL,0.39,0,90,202,1,0,2,1,8,1,1,1,29,6,1,3,4,1,2,1210164,1210164,0,172,137573
2117,2986,2079,54,SELF EMPLOYED,108333.33,108333.33,1,FEMALE,OTHERS,MARRIED,360,0,INDIVIDUAL,0.52,0,2,2,3,3,4,3,6,3,0,0,171,1,0,1,1,0,1,1993827,0,1993827,171,170096.472
2118,2987,2317,43,SELF EMPLOYED,25208.33,25208.33,1,MALE,OTHERS,MARRIED,516,13,PROPRIETORSHIP,1.33,0,171,0,0,0,3,0,3,0,0,0,171,1,0,1,1,0,1,101047,0,101047,171,42653
2119,2988,3034,47,SALARIED,38287,38287,1,MALE,INSTITUTIONS AND TRUST,MARRIED,240,60,INDIVIDUAL,0.53,0,177,0,0,0,1,0,2,0,0,0,171,7,0,3,2,0,2,6777,0,6777,171,35714
2120,2989,245,28,SALARIED,41666,37120,1,MALE,OTHERS,SINGLE,60,0,INDIVIDUAL,0.47,0,62,62,1,1,3,1,5,1,0,0,56,5,0,5,4,0,4,25007,0,25007,170,24466
2121,2990,2155,47,SELF EMPLOYED,82163.5,82163.5,1,MALE,AUTO COMPONENTS,MARRIED,0,120,INDIVIDUAL,0.55,0,93,93,0,0,6,2,9,2,0,0,74,3,1,2,3,1,2,4305809,4176000,129809,170,170096.472
2122,2991,2768,45,SALARIED,35428,35428,1,MALE,OTHERS,MARRIED,480,276,INDIVIDUAL,0.32,0,173,0,0,0,2,0,2,0,0,0,170,3,0,3,1,0,1,393031,0,393031,170,170096.472
2123,2992,3273,38,SELF EMPLOYED,55000,55000,1,MALE,GEMS AND JEWELLRY,MARRIED,144,0,INDIVIDUAL,0.38,0,171,0,0,0,2,0,4,0,0,0,170,2,0,1,1,0,1,4475,0,4475,170,1538
2124,2993,3349,36,SELF EMPLOYED,25492.17,25492.17,1,MALE,OTHERS,MARRIED,0,55,PROPRIETORSHIP,0.58,0,256,0,0,0,1,0,3,0,0,0,95,3,0,2,2,0,2,19825,0,19825,170,7892
2125,2994,1883,37,SELF EMPLOYED,166666.67,166666.67,1,MALE,OTHERS,MARRIED,0,132,INDIVIDUAL,0.32,0,29,123,4,0,9,1,9,1,1,1,86,19,0,0,15,0,0,19354233,19354233,0,169,56363
2126,2997,2234,36,SALARIED,25000,25000,1,MALE,OTHERS,MARRIED,0,132,INDIVIDUAL,0.44,0,3,0,1,0,1,0,4,0,0,0,80,4,0,4,2,0,2,18394,0,18394,168,8343
2127,2998,2298,37,SALARIED,450000,44755,1,FEMALE,OTHERS,WIDOWED,96,108,GOVT (ONLY FOR SALARIED),0.28,0,140,448,0,0,1,0,5,1,0,0,92,13,0,13,2,0,2,246442,0,246442,168,170096.472
2128,2999,2467,43,SELF EMPLOYED,91666.67,91666.67,1,MALE,OTHERS,MARRIED,0,44,INDIVIDUAL,0.38,0,46,46,1,1,2,2,2,2,0,0,168,3,1,0,1,1,0,1127409,1127409,0,168,104511
2129,3001,3052,32,SELF EMPLOYED,50000,50000,1,MALE,OTHERS,MARRIED,48,0,INDIVIDUAL,0.58,1,8,8,1,1,8,1,8,1,0,0,146,2,0,1,2,0,1,44914,29914,15000,167,2092
2130,3002,1162,52,SELF EMPLOYED,83333.33,83333.33,1,MALE,OTHERS,MARRIED,0,60,INDIVIDUAL,7.25,0,1,13,4,1,7,1,9,1,0,0,75,11,0,11,9,0,9,172768,0,172768,166,1252040
2131,3003,2561,37,SELF EMPLOYED,27691.5,27691.5,1,MALE,OTHERS,MARRIED,120,144,INDIVIDUAL,0.89,0,172,0,0,0,1,0,2,0,0,0,166,1,0,1,1,0,1,0,0,0,166,170096.472
2132,3004,2779,27,SELF EMPLOYED,29735.5,29735.5,1,FEMALE,OTHERS,MARRIED,240,37,INDIVIDUAL,1.58,0,167,0,0,0,1,0,3,0,0,0,166,3,0,3,1,0,1,4200,0,4200,166,43300
2133,3005,68,39,SELF EMPLOYED,25000,25000,1,FEMALE,OTHERS,MARRIED,0,120,INDIVIDUAL,0.63,0,92,0,0,0,7,0,7,0,0,0,153,3,0,3,2,0,2,31847,0,31847,165,170096.472
2134,3006,1974,36,NON EARNING,18000,18000,1,FEMALE,OTHERS,MARRIED,72,180,INDIVIDUAL,0.49,0,19,19,2,2,2,2,2,2,0,0,123,8,0,8,2,0,2,96000,0,96000,165,170096.472
2135,3007,2390,46,SALARIED,45000,38053,1,MALE,OTHERS,MARRIED,552,264,INDIVIDUAL,0.52,0,165,0,0,0,1,0,2,0,0,0,165,3,0,3,1,0,1,4749,0,4749,165,7472
2136,3008,3846,39,SELF EMPLOYED,25000,25000,1,FEMALE,OTHERS,MARRIED,0,120,INDIVIDUAL,0.63,0,92,0,0,0,7,0,7,0,0,0,153,3,0,3,2,0,2,31847,0,31847,165,170096.472
2137,3009,1551,39,SELF EMPLOYED,29889.17,29889.17,1,MALE,OTHERS,MARRIED,120,0,INDIVIDUAL,0.54,0,370,388,0,0,0,0,2,1,0,0,164,1,0,0,1,0,0,38283,38283,0,164,10707
2138,3010,3196,41,SELF EMPLOYED,70742.75,70742.75,1,FEMALE,OTHERS,MARRIED,180,41,INDIVIDUAL,1.74,0,46,46,2,2,4,3,4,3,0,0,164,1,0,1,1,0,1,2200478,0,2200478,164,245969
2139,3011,774,48,SELF EMPLOYED,66666.67,66666.67,1,MALE,OTHERS,MARRIED,300,12,INDIVIDUAL,0.42,1,34,47,13,4,20,6,27,8,0,0,33,9,2,5,6,2,3,6170035,5861664,308371,163,62474
2140,3012,2033,32,SALARIED,102713,46672,1,FEMALE,OTHERS,MARRIED,78,132,INDIVIDUAL,0.35,0,1,1,2,2,4,2,4,2,0,0,163,5,0,2,2,0,2,969343,0,969343,163,35698
2141,3013,2564,37,SELF EMPLOYED,29166.67,29166.67,1,MALE,OTHERS,MARRIED,444,0,INDIVIDUAL,0.6,0,487,0,0,0,0,0,4,0,0,0,163,2,0,0,1,0,0,41191,41191,0,163,170096.472
2142,3014,385,30,SELF EMPLOYED,27187.25,27187.25,1,MALE,OTHERS,MARRIED,240,0,INDIVIDUAL,0.45,0,26,0,2,0,8,0,13,0,0,0,64,8,0,4,5,0,4,94367,40558,53809,162,40059
2143,3017,2006,28,SELF EMPLOYED,28373,28373,1,MALE,OTHERS,SINGLE,180,60,PROPRIETORSHIP,0.38,0,44,0,2,0,3,0,4,0,0,0,162,1,0,0,1,0,0,54858,54858,0,162,170096.472
2144,3021,2165,33,SELF EMPLOYED,334500,334500,1,MALE,IT AND COMMUNICATION,MARRIED,0,2,INDIVIDUAL,0.49,0,11,11,9,3,19,3,24,3,0,0,55,3,0,3,3,0,3,867497,0,867497,160,170096.472
2145,3022,1449,33,SALARIED,20732,13574,1,MALE,OTHERS,MARRIED,360,0,INDIVIDUAL,0.47,0,25,0,4,0,7,0,14,0,0,0,74,7,0,6,2,0,2,9432,0,9432,159,170096.472
2146,3023,1598,33,SELF EMPLOYED,29166.67,29166.67,1,MALE,OTHERS,MARRIED,0,20,INDIVIDUAL,0.54,0,133,0,0,0,1,0,6,0,0,0,133,5,0,4,2,0,2,15252,0,15252,159,170096.472
2147,3024,2992,40,SALARIED,58113,45945,1,MALE,OTHERS,MARRIED,36,48,GOVT (ONLY FOR SALARIED),0.48,0,25,0,1,0,2,0,2,0,0,0,159,1,0,0,1,0,0,423803,423803,0,159,33484
2148,3025,3158,35,SALARIED,15000,15000,1,FEMALE,GEMS AND JEWELLRY,MARRIED,120,48,INDIVIDUAL,0.5,0,54,0,1,0,3,0,4,0,0,0,112,2,0,0,2,0,0,446463,446463,0,159,1495
2149,3026,273,23,SALARIED,26500,20000,1,MALE,OTHERS,SINGLE,228,0,INDIVIDUAL,0.5,0,84,84,1,1,2,1,3,1,0,0,158,2,0,1,1,0,1,3891,0,3891,158,108228
2150,3027,574,25,SALARIED,47070,47070,1,FEMALE,IT AND COMMUNICATION,SINGLE,276,48,INDIVIDUAL,0.6,0,161,0,0,0,1,0,1,0,0,0,158,2,0,1,1,0,1,0,0,0,158,51383
2151,3028,613,38,SELF EMPLOYED,137551.33,137551.33,1,MALE,OTHERS,MARRIED,0,144,INDIVIDUAL,0.12,0,78,175,1,0,3,2,7,2,1,1,158,4,1,2,1,1,0,4199018,4145255,53763,158,630767
2152,3029,2172,32,SALARIED,32000,31750,1,FEMALE,OTHERS,MARRIED,36,36,INDIVIDUAL,0.55,0,3,3,6,2,8,2,17,2,0,0,75,25,0,24,3,0,3,31592,869,30723,158,170096.472
2153,3030,637,56,SELF EMPLOYED,48582.25,48582.25,1,MALE,ENGINEERING,MARRIED,360,216,INDIVIDUAL,0.27,0,32,32,4,3,9,7,9,7,0,0,82,5,2,2,3,1,1,1275818,1275528,290,157,32719
2154,3031,965,45,SELF EMPLOYED,29166.67,29166.67,1,MALE,OTHERS,MARRIED,0,12,INDIVIDUAL,0.25,0,54,54,1,1,3,1,5,1,0,0,86,4,0,3,2,0,2,132091,0,132091,157,52343
2155,3034,1965,50,SELF EMPLOYED,48166.67,48166.67,1,MALE,FOOD PRODUCTS,MARRIED,120,13,INDIVIDUAL,0.64,0,79,79,1,1,3,1,9,1,0,0,93,18,0,9,3,0,3,27391,0,27391,156,170096.472
2156,3035,3669,32,SELF EMPLOYED,48750,48750,1,MALE,OTHERS,MARRIED,300,0,INDIVIDUAL,0.21,0,8,8,2,1,2,1,2,1,0,0,91,2,0,1,2,0,1,242159,40924,201235,156,5162
2157,3036,3747,32,SELF EMPLOYED,48750,48750,1,MALE,OTHERS,MARRIED,300,0,INDIVIDUAL,0.21,0,8,8,2,1,2,1,2,1,0,0,91,2,0,1,2,0,1,242159,40924,201235,156,5162
2158,3037,222,39,SALARIED,240000,20000,1,MALE,OTHERS,MARRIED,120,0,INDIVIDUAL,0.5,0,0,0,0,0,0,0,0,0,0,0,155,1,0,1,1,0,1,57143,0,57143,155,170096.472
2159,3038,1574,31,SELF EMPLOYED,27663.58,27663.58,1,MALE,OTHERS,MARRIED,36,0,INDIVIDUAL,0.55,0,3,0,2,0,8,0,11,0,0,0,49,12,0,7,6,0,5,50165,23153,27012,155,13894
2160,3039,2948,31,SALARIED,95709,46621,1,MALE,HEALTHCARE AND HEALTHCARE PROVIDERS,MARRIED,252,0,PRIVATE LIMITED,0.61,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,1,0,0,500,500,0,155,12267
2161,3041,1063,30,SELF EMPLOYED,27358.33,27358.33,1,MALE,OTHERS,SINGLE,0,5,PROPRIETORSHIP,0.6,0,32,32,3,1,14,4,30,5,2,2,154,7,0,3,1,0,1,16666,0,16666,154,14703
2162,3042,2300,25,SELF EMPLOYED,36000,36000,1,MALE,TEXTILES,SINGLE,180,100,PROPRIETORSHIP,0.47,0,14,0,3,0,3,0,6,0,0,0,154,14,0,4,1,0,1,55500,0,55500,154,170096.472
2163,3043,2626,30,SELF EMPLOYED,23266.25,23266.25,1,MALE,TRAVEL AGENTS AND TOUR OPERATORS,MARRIED,60,65,PROPRIETORSHIP,0.49,0,12,0,4,0,6,0,8,0,0,0,38,9,1,7,5,0,5,24559,0,24559,153,11110
2164,3044,3016,39,SALARIED,50887,50887,1,FEMALE,OTHER SERVICES,MARRIED,468,168,GOVT (ONLY FOR SALARIED),0.3,0,164,0,0,0,2,0,2,0,0,0,153,1,0,1,1,0,1,523585,0,523585,153,50295
2165,3046,3287,35,SELF EMPLOYED,16666.67,16666.67,1,MALE,OTHERS,MARRIED,180,0,INDIVIDUAL,0.75,0,27,161,2,0,6,2,6,2,0,0,63,3,0,3,3,0,3,75290,0,75290,152,170096.472
2166,3047,602,42,SELF EMPLOYED,57448,57448,1,MALE,TEXTILE WEAVING KNITTING AND PROCESSING,MARRIED,480,60,PROPRIETORSHIP,0.34,0,97,97,0,0,2,2,2,2,0,4,126,8,0,6,2,0,1,335644,237435,98209,151,6839
2167,3048,816,42,SELF EMPLOYED,30500,30500,1,FEMALE,OTHERS,MARRIED,324,12,INDIVIDUAL,0.59,0,34,0,1,0,1,0,1,0,0,0,151,1,1,0,1,1,0,368755,368755,0,151,4207
2168,3049,1195,46,SELF EMPLOYED,43093.33,43093.33,1,MALE,OTHERS,MARRIED,0,550,INDIVIDUAL,0.25,1,27,33,10,1,14,1,19,1,0,0,93,6,0,6,2,0,2,65650,0,65650,151,17811
2169,3050,1241,28,SELF EMPLOYED,1580546.58,1580546.58,1,FEMALE,OTHERS,MARRIED,120,25,PROPRIETORSHIP,0.04,0,1,1,6,4,7,4,10,6,0,0,151,2,0,2,1,0,1,0,0,0,151,746330
2170,3051,1741,40,SELF EMPLOYED,41666.67,41666.67,1,MALE,OTHERS,MARRIED,0,84,INDIVIDUAL,0.24,0,14,14,3,2,3,2,3,2,0,0,151,1,0,1,1,0,1,36480,0,36480,151,12745
2171,3052,1857,28,SALARIED,16000,16000,1,MALE,OTHERS,MARRIED,264,24,INDIVIDUAL,0.48,0,12,36,3,2,7,3,8,4,0,0,151,2,0,2,1,0,1,4684,0,4684,151,24816
2172,3053,414,43,SELF EMPLOYED,25252.25,25252.25,1,MALE,OTHERS,MARRIED,240,245,INDIVIDUAL,0.25,0,1,1,1,1,3,1,4,1,0,0,109,3,0,2,2,0,2,24408,0,24408,150,13685
2173,3056,1987,58,SALARIED,20000,20000,1,FEMALE,OTHERS,MARRIED,300,180,INDIVIDUAL,0.27,0,0,0,0,0,0,0,0,0,0,0,149,1,0,1,1,0,1,83000,0,83000,149,170096.472
2174,3058,2813,45,SELF EMPLOYED,90000,90000,1,MALE,CONSUMER ELECTRONICS,MARRIED,180,64,INDIVIDUAL,0.18,0,9,0,1,0,2,0,4,0,0,0,132,11,0,9,2,0,2,81522,44856,36666,149,170096.472
2175,3060,46,23,SELF EMPLOYED,25000,25000,1,MALE,OTHERS,SINGLE,276,84,INDIVIDUAL,0.51,0,9,9,1,1,4,1,4,1,1,1,148,1,0,0,1,0,0,543395,543395,0,148,419043
2176,3061,235,39,SELF EMPLOYED,25400,25400,1,MALE,OTHERS,MARRIED,24,14,INDIVIDUAL,0.31,0,785,0,0,0,0,0,7,0,1,1,139,6,0,0,2,0,0,63000,63000,0,148,253793
2177,3062,420,34,SALARIED,34800,34800,1,MALE,OTHERS,MARRIED,144,36,INDIVIDUAL,0.13,0,224,556,0,0,1,0,8,4,0,0,42,6,2,4,3,0,3,616004,488920,127084,148,170096.472
2178,3063,3023,33,SALARIED,29300,29300,1,FEMALE,OTHERS,MARRIED,60,36,INDIVIDUAL,0.55,0,156,0,0,0,1,0,1,0,0,0,148,1,0,1,1,0,1,52581,0,52581,148,24858
2179,3064,3036,39,SELF EMPLOYED,22668.5,22668.5,1,MALE,OTHERS,MARRIED,300,19,INDIVIDUAL,0.51,0,95,0,0,0,2,0,2,0,0,0,148,1,0,1,1,0,1,18907,0,18907,148,365941
2180,3065,3824,23,SELF EMPLOYED,25000,25000,1,MALE,OTHERS,SINGLE,276,84,INDIVIDUAL,0.51,0,9,9,1,1,4,1,4,1,1,1,148,1,0,0,1,0,0,543395,543395,0,148,419043
2181,3066,389,24,SALARIED,18000,18000,1,MALE,OTHERS,MARRIED,96,24,INDIVIDUAL,0.32,1,124,0,0,0,2,0,2,0,0,0,124,2,0,2,2,0,2,14611,0,14611,147,2000
2182,3067,990,33,SELF EMPLOYED,21291.67,21291.67,1,MALE,OTHERS,MARRIED,300,1,INDIVIDUAL,0.58,0,49,49,1,1,4,1,4,1,2,3,124,4,0,1,2,0,1,99999,93500,6499,147,181337
2183,3068,2931,45,SELF EMPLOYED,222466.67,222466.67,1,MALE,TRANSPORT LOGISTICS,MARRIED,0,0,PROPRIETORSHIP,0.38,1,2,0,4,0,9,0,25,0,0,0,81,12,0,5,4,0,4,330982,0,330982,147,118816
2184,3069,3613,31,SALARIED,18000,18000,1,MALE,BANKING AND FINANCE,MARRIED,0,37,INDIVIDUAL,0.4,0,3,0,1,0,4,0,5,0,0,0,147,1,0,1,1,0,1,30349,0,30349,147,1863
2185,3070,479,27,SELF EMPLOYED,41666.67,41666.67,1,MALE,OTHERS,MARRIED,240,120,PROPRIETORSHIP,0.32,0,58,58,1,1,1,1,6,1,5,5,42,6,0,5,3,0,3,9574,0,9574,146,33893
2186,3071,1348,24,SELF EMPLOYED,37768.83,37768.83,1,MALE,OTHERS,SINGLE,180,158,INDIVIDUAL,0.38,0,17,17,1,1,2,1,2,1,0,0,146,2,0,2,1,0,1,409,0,409,146,71761
2187,3072,1934,48,SELF EMPLOYED,218583.33,218583.33,1,MALE,FOOD PRODUCTS,MARRIED,360,24,PROPRIETORSHIP,0.12,0,607,735,0,0,0,0,7,3,0,0,136,26,1,13,2,0,2,2175099,1925099,250000,146,170096.472
2188,3073,3269,31,SELF EMPLOYED,137155.92,137155.92,1,MALE,OTHERS,MARRIED,372,4,INDIVIDUAL,0.42,0,27,27,2,2,4,2,9,2,0,0,146,1,0,1,1,0,1,188048,0,188048,146,51917
2189,3074,367,49,SALARIED,25000,24194,1,MALE,OTHERS,MARRIED,360,0,INDIVIDUAL,0.22,0,145,0,0,0,2,0,2,0,0,0,145,1,0,1,1,0,1,6398,0,6398,145,1431
2190,3076,986,38,SELF EMPLOYED,36697.25,36697.25,1,MALE,OTHERS,MARRIED,120,19,INDIVIDUAL,0.42,0,19,19,6,2,13,2,13,2,0,0,74,13,0,12,7,0,7,165994,0,165994,145,22154
2191,3077,462,39,SELF EMPLOYED,25000,25000,1,MALE,OTHERS,MARRIED,420,240,INDIVIDUAL,0.29,0,41,0,2,0,3,0,4,0,0,0,39,4,0,3,3,0,2,213900,206652,7248,144,7807
2192,3078,1280,46,SELF EMPLOYED,33454.75,33454.75,1,MALE,OTHERS,MARRIED,0,145,INDIVIDUAL,0.6,0,16,16,2,1,6,1,7,1,0,0,68,2,0,2,2,0,2,185596,0,185596,144,4549
2193,3079,2147,41,SELF EMPLOYED,22916.67,22916.67,1,FEMALE,FOOD PRODUCTS,MARRIED,240,84,INDIVIDUAL,0.59,0,206,0,0,0,2,0,4,0,0,0,46,8,1,4,4,0,3,64388,52730,11658,144,170096.472
2194,3080,2294,45,SALARIED,500000,22000,1,MALE,FMCG,MARRIED,420,84,PROPRIETORSHIP,0.61,0,0,0,0,0,0,0,0,0,0,0,144,4,0,3,1,0,1,23533,0,23533,144,170096.472
2195,3081,928,41,SELF EMPLOYED,33333.33,33333.33,1,MALE,OTHERS,MARRIED,480,75,INDIVIDUAL,0.24,0,142,142,0,0,2,1,2,1,0,0,143,1,0,0,1,0,0,249522,249522,0,143,1711
2196,3082,1067,26,SALARIED,17500,17500,1,MALE,OTHERS,MARRIED,60,36,PROPRIETORSHIP,0.47,0,58,58,2,2,3,2,4,2,0,0,143,2,0,1,1,0,1,4800,0,4800,143,6312
2197,3085,1808,37,SALARIED,15000,15000,1,MALE,OTHERS,MARRIED,241,48,INDIVIDUAL,0.47,0,143,268,0,0,2,1,2,1,0,0,142,1,0,1,1,0,1,6270,0,6270,142,170096.472
2198,3086,2233,32,SELF EMPLOYED,25865,25865,1,MALE,OTHERS,MARRIED,120,60,INDIVIDUAL,0.72,0,63,65,3,1,5,2,19,4,0,1,55,51,1,5,4,1,1,1984363,1980373,3990,142,13094
2199,3087,2267,33,SALARIED,25000,20800,1,MALE,BANKING AND FINANCE,MARRIED,384,0,PROPRIETORSHIP,0.5,0,0,0,0,0,0,0,0,0,0,0,130,4,0,0,3,0,0,149002,149002,0,142,13411
2200,3088,3262,31,SELF EMPLOYED,50126.67,50126.67,1,MALE,OTHERS,MARRIED,0,10,INDIVIDUAL,0.6,0,88,0,1,0,4,0,10,0,0,0,79,8,0,7,4,0,4,101535,0,101535,142,29346
2201,3089,1607,43,SELF EMPLOYED,62500,62500,1,MALE,OTHERS,MARRIED,0,60,PROPRIETORSHIP,0.24,0,144,0,0,0,4,0,4,0,0,0,141,1,0,1,1,0,1,381590,0,381590,141,75944
2202,3091,2052,44,SALARIED,48630,48630,1,FEMALE,EDUCATION,MARRIED,180,60,PROPRIETORSHIP,0.35,0,48,48,2,1,2,1,2,1,0,0,70,14,0,11,2,0,0,121813,121813,0,141,170096.472
2203,3092,1846,40,SALARIED,47363,47363,1,MALE,OTHERS,MARRIED,0,240,INDIVIDUAL,0.31,0,142,0,0,0,1,0,1,0,0,0,140,2,0,1,1,0,1,2894,0,2894,140,17773
2204,3094,2363,23,SELF EMPLOYED,37500,37500,1,MALE,OTHERS,SINGLE,264,23,INDIVIDUAL,0.41,0,115,0,0,0,2,0,3,0,0,0,115,3,0,2,2,0,1,62513,58220,4293,140,6114
2205,3095,401,28,SALARIED,20000,19000,1,MALE,OTHERS,MARRIED,0,24,INDIVIDUAL,0.17,0,139,0,0,0,1,0,1,0,0,0,139,1,0,1,1,0,1,5693,0,5693,139,12221
2206,3097,1548,41,SELF EMPLOYED,30805,30805,1,MALE,OTHERS,MARRIED,0,44,INDIVIDUAL,0.55,0,148,148,0,0,1,1,1,1,0,0,139,1,1,0,1,1,0,698440,698440,0,139,53838
2207,3098,1784,33,SELF EMPLOYED,28564.67,28564.67,1,MALE,OTHERS,MARRIED,120,84,INDIVIDUAL,0.43,0,39,47,3,1,3,1,8,1,0,0,139,10,0,9,2,0,2,37321,0,37321,139,46556
2208,3099,2402,26,SELF EMPLOYED,55000,55000,1,MALE,OTHERS,SINGLE,312,13,INDIVIDUAL,0.43,0,147,0,0,0,3,0,6,0,0,0,139,3,0,2,1,0,0,44598,44139,459,139,170096.472
2209,3100,2475,28,SELF EMPLOYED,30658.33,30658.33,1,MALE,OTHERS,MARRIED,324,17,INDIVIDUAL,0.36,0,5,5,2,2,4,2,4,2,0,0,139,1,0,1,1,0,1,2744,0,2744,139,2339
2210,3101,1038,33,SELF EMPLOYED,25065.75,25065.75,1,MALE,OTHERS,MARRIED,0,25,PROPRIETORSHIP,0.41,0,19,153,3,0,5,1,7,2,0,0,58,7,1,5,4,0,4,384007,0,384007,138,34443
2211,3102,1997,29,SELF EMPLOYED,40000,40000,1,MALE,OTHERS,SINGLE,180,60,PROPRIETORSHIP,0.42,0,0,0,0,0,0,0,0,0,0,0,137,2,0,0,1,0,0,32909,32909,0,137,170096.472
2212,3103,3214,29,SELF EMPLOYED,62876,62876,1,MALE,OTHERS,MARRIED,180,50,INDIVIDUAL,0.42,0,137,0,0,0,1,0,1,0,0,0,137,1,0,0,1,0,0,46860,46860,0,137,11409
2213,3105,2713,30,SELF EMPLOYED,25805.5,25805.5,1,MALE,OTHERS,MARRIED,0,9,INDIVIDUAL,0.93,0,54,54,2,2,4,3,15,6,0,0,136,4,1,1,1,1,0,2440399,2440399,0,136,85141
2214,3106,1592,44,SELF EMPLOYED,16012,16012,1,FEMALE,OTHERS,MARRIED,180,120,INDIVIDUAL,0.41,0,159,217,0,0,2,1,2,1,0,0,135,1,1,0,1,1,0,1000000,1000000,0,135,170096.472
2215,3107,1776,46,SELF EMPLOYED,29166.67,29166.67,1,MALE,OTHERS,MARRIED,180,36,INDIVIDUAL,0.34,0,15,15,2,2,3,2,5,2,0,0,135,2,0,1,1,0,0,220639,220639,0,135,162975
